Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Date
3532,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,28-Sep-22
3533,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,27-Sep-22
3534,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,26-Sep-22
3535,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,25-Sep-22
3536,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,24-Sep-22
3537,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,23-Sep-22
3538,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,22-Sep-22
3539,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,21-Sep-22
3540,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,20-Sep-22
3541,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,4000,3000,19-Sep-22
3542,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,18-Sep-22
3543,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,17-Sep-22
3544,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,16-Sep-22
3545,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2400,3000,2700,15-Sep-22
3546,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,14-Sep-22
3547,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,13-Sep-22
3548,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,12-Sep-22
3549,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1400,2000,1700,11-Sep-22
3550,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,10-Sep-22
3551,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,09-Sep-22
3552,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,3000,2200,08-Sep-22
3553,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1600,3000,2300,06-Sep-22
3554,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,05-Sep-22
3555,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,04-Sep-22
3556,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,03-Sep-22
3557,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,02-Sep-22
3558,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,01-Sep-22
3559,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,31-Aug-22
3560,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,30-Aug-22
3561,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,29-Aug-22
3562,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,28-Aug-22
3563,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,27-Aug-22
3564,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,26-Aug-22
3565,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,25-Aug-22
3566,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,24-Aug-22
3567,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,23-Aug-22
3568,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,22-Aug-22
3569,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,21-Aug-22
3570,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,20-Aug-22
3571,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,19-Aug-22
3572,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,18-Aug-22
3573,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,17-Aug-22
3574,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,16-Aug-22
3575,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,15-Aug-22
3576,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,14-Aug-22
3577,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,13-Aug-22
3578,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,12-Aug-22
3579,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,11-Aug-22
3580,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,10-Aug-22
3581,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,09-Aug-22
3582,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,08-Aug-22
3583,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,07-Aug-22
3584,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,06-Aug-22
3585,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1600,3000,1800,05-Aug-22
3586,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,04-Aug-22
3587,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,03-Aug-22
3588,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,02-Aug-22
3589,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,01-Aug-22
3590,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,31-Jul-22
3591,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,30-Jul-22
3592,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,29-Jul-22
3593,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,28-Jul-22
3594,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,27-Jul-22
3595,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,26-Jul-22
3596,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,25-Jul-22
3597,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,24-Jul-22
3598,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,23-Jul-22
3599,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,22-Jul-22
3600,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,21-Jul-22
3601,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,20-Jul-22
3602,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,19-Jul-22
3603,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,3000,4000,3500,18-Jul-22
3604,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,17-Jul-22
3605,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,4000,3000,16-Jul-22
3606,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,15-Jul-22
3607,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,14-Jul-22
3608,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,12-Jul-22
3609,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,11-Jul-22
3610,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,10-Jul-22
3611,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,09-Jul-22
3612,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,08-Jul-22
3613,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,07-Jul-22
3614,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,06-Jul-22
3615,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,05-Jul-22
3616,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,04-Jul-22
3617,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,03-Jul-22
3618,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,30-Jun-22
3619,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3000,2800,29-Jun-22
3620,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,28-Jun-22
3621,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,27-Jun-22
3622,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,26-Jun-22
3623,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,25-Jun-22
3624,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,24-Jun-22
3625,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,23-Jun-22
3626,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,22-Jun-22
3627,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,21-Jun-22
3628,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,20-Jun-22
3629,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,19-Jun-22
3630,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,18-Jun-22
3631,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,17-Jun-22
3632,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,16-Jun-22
3633,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3500,3000,15-Jun-22
3634,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,14-Jun-22
3635,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,13-Jun-22
3636,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,12-Jun-22
3637,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,10-Jun-22
3638,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,09-Jun-22
3639,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,08-Jun-22
3640,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,07-Jun-22
3641,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,06-Jun-22
3642,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3000,2800,05-Jun-22
3643,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,03-Jun-22
3644,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,02-Jun-22
3645,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3000,2800,01-Jun-22
3646,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,31-May-22
3647,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,30-May-22
3648,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,29-May-22
3649,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,28-May-22
3650,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,27-May-22
3651,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3000,2800,26-May-22
3652,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,25-May-22
3653,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,24-May-22
3654,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,23-May-22
3655,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,22-May-22
3656,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,21-May-22
3657,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,20-May-22
3658,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,19-May-22
3659,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3000,2800,18-May-22
3660,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3000,2800,17-May-22
3661,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,16-May-22
3662,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,15-May-22
3663,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2500,3000,2800,14-May-22
3664,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,13-May-22
3665,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,12-May-22
3666,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,11-May-22
3667,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,10-May-22
3668,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,07-May-22
3669,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,06-May-22
3670,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,05-May-22
3671,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,04-May-22
3672,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,03-May-22
3673,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,02-May-22
3674,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1400,1200,01-May-22
3675,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1500,1200,30-Apr-22
3676,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1500,1200,29-Apr-22
3677,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1500,1200,28-Apr-22
3678,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,27-Apr-22
3679,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,26-Apr-22
3680,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1500,1200,25-Apr-22
3681,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,24-Apr-22
3682,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,23-Apr-22
3683,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,22-Apr-22
3684,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1200,1600,1400,21-Apr-22
3685,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,20-Apr-22
3686,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,19-Apr-22
3687,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1200,1800,1500,18-Apr-22
3688,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,17-Apr-22
3689,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,16-Apr-22
3690,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1200,1600,1400,15-Apr-22
3691,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1500,1200,14-Apr-22
3692,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1500,1200,13-Apr-22
3693,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,12-Apr-22
3694,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,11-Apr-22
3695,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,10-Apr-22
3696,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,08-Apr-22
3697,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1200,07-Apr-22
3698,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,800,1500,1000,06-Apr-22
3699,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1200,2000,1600,05-Apr-22
3700,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,04-Apr-22
3701,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,03-Apr-22
3702,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,02-Apr-22
3703,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,01-Apr-22
3704,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,31-Mar-22
3705,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,30-Mar-22
3706,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,29-Mar-22
3707,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,28-Mar-22
3708,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,27-Mar-22
3709,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1200,1800,1500,26-Mar-22
3710,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,25-Mar-22
3711,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,800,1500,1200,24-Mar-22
3712,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,23-Mar-22
3713,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,22-Mar-22
3714,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,20-Mar-22
3715,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,19-Mar-22
3716,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,18-Mar-22
3717,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1500,1200,17-Mar-22
3718,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,16-Mar-22
3719,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,15-Mar-22
3720,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1600,2000,1800,14-Mar-22
3721,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1600,2000,1800,13-Mar-22
3722,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1600,2000,1800,12-Mar-22
3723,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1600,1300,11-Mar-22
3724,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,800,1600,1200,10-Mar-22
3725,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,09-Mar-22
3726,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,08-Mar-22
3727,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,1800,07-Mar-22
3728,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,06-Mar-22
3729,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,04-Mar-22
3730,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,03-Mar-22
3731,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,02-Mar-22
3732,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,01-Mar-22
3733,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,28-Feb-22
3734,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,27-Feb-22
3735,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,26-Feb-22
3736,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,25-Feb-22
3737,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,24-Feb-22
3738,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,2500,2200,23-Feb-22
3739,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,22-Feb-22
3740,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1800,21-Feb-22
3741,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,20-Feb-22
3742,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,19-Feb-22
3743,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,2000,3000,2500,18-Feb-22
3744,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,17-Feb-22
3745,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1500,1200,16-Feb-22
3746,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,1500,1200,15-Feb-22
3747,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,14-Feb-22
3748,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,13-Feb-22
3749,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,12-Feb-22
3750,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,11-Feb-22
3751,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,10-Feb-22
3752,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,09-Feb-22
3753,Ranga Reddy,Ibrahimputnam,Brinjal,Arkasheela Mattigulla,FAQ,1500,2000,1700,08-Feb-22
